Node 42516296 has an unrecognised tag 'barrier' = 'fence' (in tagging rules); ignoring it.
Way 186840639 contains node 1975891899 that does not exist in the Routino database.
Way 186840639 contains node 1975891897 that does not exist in the Routino database.
Way 186840639 contains node 1975891895 that does not exist in the Routino database.
Way 186840639 contains node 1975891893 that does not exist in the Routino database.
Way 186840639 contains node 1975891891 that does not exist in the Routino database.
Way 186840639 contains node 1975891889 that does not exist in the Routino database.
Way 186846086 contains node 84012735 that does not exist in the Routino database.
Way 186846086 contains node 84012737 that does not exist in the Routino database.
Way 186846086 contains node 84012739 that does not exist in the Routino database.
Way 186846086 contains node 84012741 that does not exist in the Routino database.
Way 186846086 contains node 84012743 that does not exist in the Routino database.
Way 186846086 contains node 84012745 that does not exist in the Routino database.
Way 186846086 contains node 84012747 that does not exist in the Routino database.
Way 186846086 contains node 84008791 that does not exist in the Routino database.
Way 186846086 contains node 84012767 that does not exist in the Routino database.
Way 186846086 contains node 84012768 that does not exist in the Routino database.
Way 186846086 contains node 84012769 that does not exist in the Routino database.
Way 186846086 contains node 84012771 that does not exist in the Routino database.
Way 186846086 contains node 84012773 that does not exist in the Routino database.
Way 186846086 contains node 83998908 that does not exist in the Routino database.
Way 186846086 contains node 84012775 that does not exist in the Routino database.
Way 186846086 contains node 83926802 that does not exist in the Routino database.
Way 186846097 contains node 315522346 that does not exist in the Routino database.
Way 186846097 contains node 83962763 that does not exist in the Routino database.
Way 186846097 contains node 315522342 that does not exist in the Routino database.
Way 186846097 contains node 315522340 that does not exist in the Routino database.
Way 186846097 contains node 315522337 that does not exist in the Routino database.
Way 186846097 contains node 315522333 that does not exist in the Routino database.
Way 186846097 contains node 83962765 that does not exist in the Routino database.
Way 186846097 contains node 83962767 that does not exist in the Routino database.
Way 186846097 contains node 315522331 that does not exist in the Routino database.
Way 186846097 contains node 315519234 that does not exist in the Routino database.
Way 186846097 contains node 316044793 that does not exist in the Routino database.
Way 186846097 contains node 315519219 that does not exist in the Routino database.
Way 186846097 contains node 315519215 that does not exist in the Routino database.
Way 186846097 contains node 1890647868 that does not exist in the Routino database.
Way 186846097 contains node 315510201 that does not exist in the Routino database.
Way 186846097 contains node 574750756 that does not exist in the Routino database.
Way 186846097 contains node 1645685455 that does not exist in the Routino database.
Way 186846097 contains node 269281200 that does not exist in the Routino database.
Way 186846097 contains node 83962771 that does not exist in the Routino database.
Way 186846097 contains node 1645685457 that does not exist in the Routino database.
Way 186846097 contains node 315510172 that does not exist in the Routino database.
Way 186846097 contains node 83911368 that does not exist in the Routino database.
Way 186846097 contains node 315510169 that does not exist in the Routino database.
Way 186846097 contains node 574750758 that does not exist in the Routino database.
Way 186846098 contains node 315522626 that does not exist in the Routino database.
Way 186846098 contains node 1288896723 that does not exist in the Routino database.
Way 186846098 contains node 315522624 that does not exist in the Routino database.
Way 186846098 contains node 1288896725 that does not exist in the Routino database.
Way 186846098 contains node 315522622 that does not exist in the Routino database.
Way 186846098 contains node 315522619 that does not exist in the Routino database.
